Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
71912.0,1044.044,416.6652,220.6137,72499.0,302.5908,0.8483,0.9919,0.7474,0.829,1.8887,0.7262,URGUP_SIVRISI
74050.0,1087.82,432.0858,218.7125,74801.0,307.056,0.8624,0.99,0.6341,0.7864,1.9756,0.7106,CERCEVELIK
113101.0,1298.91,512.6119,282.0278,114115.0,379.4795,0.835,0.9911,0.6856,0.8424,1.8176,0.7403,URGUP_SIVRISI
56944.0,910.126,329.9696,221.6791,57727.0,269.2645,0.7407,0.9864,0.7109,0.8639,1.4885,0.816,CERCEVELIK
95502.0,1232.353,507.0525,241.1062,96193.0,348.7075,0.8797,0.9928,0.7463,0.7902,2.103,0.6877,URGUP_SIVRISI
68434.0,998.351,383.4004,228.0989,69046.0,295.1828,0.8038,0.9911,0.7659,0.8628,1.6809,0.7699,CERCEVELIK
65789.0,1047.017,424.7019,198.0334,66544.0,289.4221,0.8846,0.9887,0.5879,0.7541,2.1446,0.6815,URGUP_SIVRISI
66728.0,1006.806,400.8477,213.2038,67373.0,291.4802,0.8468,0.9904,0.7201,0.8272,1.8801,0.7272,CERCEVELIK
84332.0,1200.791,508.0743,211.7158,85065.0,327.681,0.909,0.9914,0.5423,0.735,2.3998,0.6449,URGUP_SIVRISI
92462.0,1254.121,526.4966,224.6764,93328.0,343.1126,0.9044,0.9907,0.7221,0.7387,2.3434,0.6517,URGUP_SIVRISI
69827.0,1021.377,402.1181,222.5062,70632.0,298.1719,0.833,0.9886,0.74,0.8411,1.8072,0.7415,CERCEVELIK
65353.0,1187.425,507.2473,177.0789,71144.0,288.4615,0.9371,0.9186,0.5411,0.5825,2.8645,0.5687,URGUP_SIVRISI
69320.0,1040.859,417.3041,212.2168,70054.0,297.0875,0.861,0.9895,0.7499,0.8041,1.9664,0.7119,URGUP_SIVRISI
68743.0,973.33,362.656,241.8483,69205.0,295.8485,0.7452,0.9933,0.7502,0.9118,1.4995,0.8158,CERCEVELIK
64916.0,960.743,373.5265,221.4325,65373.0,287.4954,0.8053,0.993,0.7403,0.8838,1.6869,0.7697,CERCEVELIK
125214.0,1465.654,623.0155,256.4077,126196.0,399.2836,0.9114,0.9922,0.7464,0.7325,2.4298,0.6409,URGUP_SIVRISI
72566.0,1030.822,401.7252,230.4493,73117.0,303.9637,0.8191,0.9925,0.7393,0.8582,1.7432,0.7566,CERCEVELIK
67292.0,977.074,364.6112,236.1088,68184.0,292.7095,0.762,0.9869,0.7249,0.8858,1.5443,0.8028,CERCEVELIK
105074.0,1302.585,529.8369,254.3832,106547.0,365.7655,0.8772,0.9862,0.6049,0.7782,2.0828,0.6903,URGUP_SIVRISI
75248.0,1168.944,508.7917,189.1773,75951.0,309.5299,0.9283,0.9907,0.7205,0.692,2.6895,0.6084,URGUP_SIVRISI
104650.0,1337.576,561.8034,237.6869,105836.0,365.0267,0.9061,0.9888,0.6268,0.735,2.3636,0.6497,URGUP_SIVRISI
82200.0,1215.347,525.4994,199.3062,82967.0,323.5124,0.9253,0.9908,0.7623,0.6993,2.6366,0.6156,URGUP_SIVRISI
90377.0,1204.98,503.54,228.9403,91178.0,339.222,0.8907,0.9912,0.7623,0.7822,2.1994,0.6737,URGUP_SIVRISI
57934.0,933.357,368.7807,201.2084,58651.0,271.595,0.838,0.9878,0.7124,0.8357,1.8328,0.7365,CERCEVELIK
68012.0,1037.619,414.452,209.9692,68847.0,294.2712,0.8622,0.9879,0.729,0.7938,1.9739,0.71,CERCEVELIK
97013.0,1301.889,555.2955,223.3209,98334.0,351.4552,0.9156,0.9866,0.6919,0.7193,2.4865,0.6329,URGUP_SIVRISI
88385.0,1227.384,516.8186,218.3544,89255.0,335.4628,0.9064,0.9903,0.7137,0.7373,2.3669,0.6491,URGUP_SIVRISI
90643.0,1160.612,453.1485,255.2836,91366.0,339.7208,0.8262,0.9921,0.7505,0.8456,1.7751,0.7497,CERCEVELIK
117001.0,1377.335,567.3528,263.6217,117934.0,385.9667,0.8855,0.9921,0.6937,0.775,2.1521,0.6803,URGUP_SIVRISI
63873.0,970.898,380.6654,214.3717,64512.0,285.1765,0.8264,0.9901,0.7402,0.8515,1.7757,0.7492,CERCEVELIK
82338.0,1109.257,443.5906,236.87,82848.0,323.7839,0.8455,0.9938,0.7438,0.8409,1.8727,0.7299,URGUP_SIVRISI
95801.0,1281.503,540.3674,227.876,96934.0,349.2529,0.9067,0.9883,0.7503,0.7331,2.3713,0.6463,URGUP_SIVRISI
71821.0,1043.688,411.5363,223.0012,72696.0,302.3993,0.8405,0.988,0.7521,0.8286,1.8454,0.7348,CERCEVELIK
68156.0,1064.093,387.2451,225.5328,69811.0,294.5826,0.8129,0.9763,0.6553,0.7564,1.717,0.7607,CERCEVELIK
91385.0,1190.488,485.5496,242.1273,92490.0,341.1085,0.8668,0.9881,0.7227,0.8103,2.0053,0.7025,CERCEVELIK
58889.0,952.727,372.017,203.4572,59534.0,273.8244,0.8372,0.9892,0.6779,0.8153,1.8285,0.7361,CERCEVELIK
73145.0,1070.401,431.491,217.144,73855.0,305.1739,0.8641,0.9904,0.7513,0.8022,1.9871,0.7073,CERCEVELIK
95827.0,1214.571,473.2304,260.5924,97179.0,349.3003,0.8347,0.9861,0.7077,0.8163,1.816,0.7381,CERCEVELIK
72399.0,1148.908,498.986,185.7489,73296.0,303.6137,0.9281,0.9878,0.683,0.6892,2.6863,0.6085,URGUP_SIVRISI
83275.0,1125.595,431.0919,247.2544,84158.0,325.621,0.8192,0.9895,0.708,0.826,1.7435,0.7553,CERCEVELIK
88973.0,1203.496,490.8618,232.2267,89974.0,336.5768,0.881,0.9889,0.6398,0.7719,2.1137,0.6857,CERCEVELIK
58497.0,959.183,369.3241,207.7206,59162.0,272.9115,0.8268,0.9888,0.6073,0.799,1.778,0.7389,URGUP_SIVRISI
65375.0,953.059,355.0603,235.0721,65995.0,288.51,0.7494,0.9906,0.7443,0.9044,1.5104,0.8126,CERCEVELIK
132035.0,1520.525,640.1907,265.3734,133706.0,410.0149,0.91,0.9875,0.5606,0.7176,2.4124,0.6405,URGUP_SIVRISI
107268.0,1366.904,574.5287,238.3152,108314.0,369.5644,0.9099,0.9903,0.5608,0.7214,2.4108,0.6432,URGUP_SIVRISI
73832.0,1030.211,393.978,239.4966,74641.0,306.6037,0.794,0.9892,0.7062,0.8742,1.645,0.7782,CERCEVELIK
99109.0,1222.611,489.2759,258.1309,99840.0,355.2316,0.8495,0.9927,0.6959,0.8332,1.8955,0.726,CERCEVELIK
73608.0,1124.534,461.641,206.0594,74746.0,306.1382,0.8949,0.9848,0.5834,0.7315,2.2403,0.6632,URGUP_SIVRISI
70129.0,1089.115,422.1215,212.8863,71515.0,298.816,0.8635,0.9806,0.6162,0.743,1.9828,0.7079,CERCEVELIK
97132.0,1310.223,563.9474,220.6852,98229.0,351.6707,0.9203,0.9888,0.6676,0.711,2.5554,0.6236,URGUP_SIVRISI
75758.0,1065.174,412.8309,234.5266,76655.0,310.577,0.823,0.9883,0.7467,0.8391,1.7603,0.7523,CERCEVELIK
58852.0,999.394,423.6421,177.4672,59297.0,273.7384,0.908,0.9925,0.5537,0.7405,2.3872,0.6462,URGUP_SIVRISI
101632.0,1323.275,558.9798,232.1504,102412.0,359.7247,0.9097,0.9924,0.7451,0.7294,2.4078,0.6435,URGUP_SIVRISI
88264.0,1153.333,454.5878,248.8653,89198.0,335.2331,0.8368,0.9895,0.643,0.8338,1.8266,0.7374,CERCEVELIK
69814.0,1126.072,480.1733,186.0205,70829.0,298.1442,0.9219,0.9857,0.7155,0.6919,2.5813,0.6209,URGUP_SIVRISI
84397.0,1203.64,483.522,223.6447,85408.0,327.8073,0.8866,0.9882,0.5891,0.7321,2.162,0.678,CERCEVELIK
91673.0,1167.775,455.9727,256.5059,92386.0,341.6456,0.8268,0.9923,0.7416,0.8448,1.7776,0.7493,CERCEVELIK
67668.0,1099.036,477.0462,181.0531,68326.0,293.5261,0.9252,0.9904,0.7555,0.704,2.6348,0.6153,URGUP_SIVRISI
66692.0,988.604,380.9275,224.1739,67373.0,291.4016,0.8085,0.9899,0.7302,0.8575,1.6993,0.765,CERCEVELIK
80785.0,1120.54,450.3512,229.0818,81739.0,320.7159,0.861,0.9883,0.6403,0.8085,1.9659,0.7121,URGUP_SIVRISI
71533.0,1014.49,389.4194,234.4829,72053.0,301.7924,0.7984,0.9928,0.7249,0.8734,1.6608,0.775,CERCEVELIK
82245.0,1088.58,411.4267,256.0021,83142.0,323.601,0.7828,0.9892,0.7428,0.8722,1.6071,0.7865,CERCEVELIK
94163.0,1236.673,511.9837,235.7103,95031.0,346.2543,0.8877,0.9909,0.7591,0.7737,2.1721,0.6763,CERCEVELIK
66301.0,1021.671,402.0054,210.7404,67036.0,290.5461,0.8516,0.989,0.7473,0.7982,1.9076,0.7227,CERCEVELIK
87173.0,1235.576,529.3832,210.2393,87813.0,333.1548,0.9178,0.9927,0.5352,0.7176,2.518,0.6293,URGUP_SIVRISI
71097.0,1033.833,401.273,226.8436,71757.0,300.8713,0.8249,0.9908,0.6622,0.8359,1.7689,0.7498,CERCEVELIK
52913.0,920.609,376.0123,179.8344,53567.0,259.5591,0.8782,0.9878,0.6397,0.7846,2.0909,0.6903,URGUP_SIVRISI
104098.0,1232.895,468.9325,283.6828,105200.0,364.0628,0.7963,0.9895,0.705,0.8606,1.653,0.7764,CERCEVELIK
104017.0,1266.03,515.5793,257.176,104669.0,363.9211,0.8667,0.9938,0.6669,0.8155,2.0048,0.7058,URGUP_SIVRISI
79842.0,1133.404,458.0375,222.8276,80792.0,318.8385,0.8737,0.9882,0.7354,0.781,2.0556,0.6961,CERCEVELIK
94961.0,1276.156,540.4469,224.2278,95861.0,347.7184,0.9099,0.9906,0.6652,0.7327,2.4103,0.6434,URGUP_SIVRISI
108066.0,1314.362,539.751,255.3106,108893.0,370.9365,0.8811,0.9924,0.6341,0.7861,2.1141,0.6872,URGUP_SIVRISI
68177.0,1043.827,407.3614,213.8399,69161.0,294.628,0.8511,0.9858,0.7332,0.7863,1.905,0.7233,CERCEVELIK
75226.0,1102.405,435.491,220.521,76017.0,309.4846,0.8623,0.9896,0.6804,0.7778,1.9748,0.7107,CERCEVELIK
69517.0,1059.538,429.8407,206.825,70493.0,297.5093,0.8766,0.9862,0.6623,0.7782,2.0783,0.6921,CERCEVELIK
71127.0,1092.926,465.5208,195.1605,71760.0,300.9347,0.9079,0.9912,0.772,0.7483,2.3853,0.6464,URGUP_SIVRISI
88355.0,1260.711,544.9809,207.331,89015.0,335.4058,0.9248,0.9926,0.7437,0.6986,2.6286,0.6154,URGUP_SIVRISI
58589.0,970.767,392.7143,191.0601,59253.0,273.126,0.8737,0.9888,0.7706,0.7813,2.0554,0.6955,URGUP_SIVRISI
74028.0,1063.29,422.672,224.2771,74635.0,307.0104,0.8476,0.9919,0.7244,0.8228,1.8846,0.7264,CERCEVELIK
71379.0,1112.928,411.6989,222.1231,72534.0,301.4674,0.842,0.9841,0.6977,0.7242,1.8535,0.7323,URGUP_SIVRISI
47939.0,868.485,359.103,170.1768,48366.0,247.0584,0.8806,0.9912,0.7378,0.7987,2.1102,0.688,URGUP_SIVRISI
76132.0,1135.567,465.7347,208.9388,77129.0,311.3427,0.8937,0.9871,0.7452,0.7419,2.229,0.6685,URGUP_SIVRISI
61600.0,991.889,409.5794,191.8614,62223.0,280.0563,0.8835,0.99,0.7683,0.7868,2.1348,0.6838,URGUP_SIVRISI
63348.0,986.059,398.502,203.556,63955.0,284.0021,0.8597,0.9905,0.6739,0.8187,1.9577,0.7127,URGUP_SIVRISI
91865.0,1144.14,428.3266,274.0507,92776.0,342.0031,0.7685,0.9902,0.7189,0.8819,1.5629,0.7985,CERCEVELIK
86862.0,1189.497,494.134,224.3649,87594.0,332.56,0.891,0.9916,0.7506,0.7715,2.2024,0.673,URGUP_SIVRISI
61352.0,964.355,381.3343,206.304,61996.0,279.492,0.841,0.9896,0.7146,0.829,1.8484,0.7329,CERCEVELIK
103283.0,1363.706,592.065,223.072,104077.0,362.6348,0.9263,0.9924,0.7463,0.6979,2.6541,0.6125,URGUP_SIVRISI
92231.0,1312.653,576.5156,204.0818,93061.0,342.6838,0.9352,0.9911,0.7622,0.6726,2.8249,0.5944,URGUP_SIVRISI
80857.0,1114.855,429.9383,240.6893,81791.0,320.8587,0.8286,0.9886,0.684,0.8175,1.7863,0.7463,CERCEVELIK
85084.0,1203.295,506.6272,214.7488,85843.0,329.1387,0.9057,0.9912,0.5776,0.7384,2.3592,0.6497,URGUP_SIVRISI
57041.0,914.675,346.6923,210.9707,57939.0,269.4937,0.7935,0.9845,0.7147,0.8568,1.6433,0.7773,CERCEVELIK
75155.0,1169.397,509.586,188.4455,75995.0,309.3385,0.9291,0.9889,0.6187,0.6906,2.7042,0.607,URGUP_SIVRISI
87484.0,1147.175,438.5324,256.1463,88362.0,333.7485,0.8117,0.9901,0.7197,0.8354,1.712,0.7611,CERCEVELIK
70162.0,1047.63,420.9797,213.56,71039.0,298.8863,0.8618,0.9877,0.6985,0.8033,1.9712,0.71,CERCEVELIK
64399.0,960.611,354.4452,233.2255,65314.0,286.3483,0.753,0.986,0.7124,0.877,1.5198,0.8079,CERCEVELIK
73040.0,1040.006,383.8573,243.0195,73985.0,304.9548,0.7741,0.9872,0.7199,0.8486,1.5795,0.7944,CERCEVELIK
80009.0,1096.173,423.2968,241.341,80890.0,319.1718,0.8215,0.9891,0.699,0.8367,1.7539,0.754,CERCEVELIK
95145.0,1173.389,444.1425,273.3632,96080.0,348.0551,0.7881,0.9903,0.7481,0.8684,1.6247,0.7837,CERCEVELIK
87308.0,1228.182,527.9617,210.7195,87964.0,333.4127,0.9169,0.9925,0.7778,0.7273,2.5055,0.6315,URGUP_SIVRISI
71826.0,1058.155,413.6906,222.3434,72694.0,302.4098,0.8433,0.9881,0.6674,0.8061,1.8606,0.731,CERCEVELIK
99165.0,1293.379,534.1621,237.2381,100300.0,355.332,0.896,0.9887,0.6314,0.7449,2.2516,0.6652,URGUP_SIVRISI
67549.0,1004.333,392.5092,219.6762,68147.0,293.2679,0.8287,0.9912,0.7106,0.8415,1.7868,0.7472,CERCEVELIK
86993.0,1156.065,449.8758,247.2279,87968.0,332.8106,0.8355,0.9889,0.7099,0.818,1.8197,0.7398,CERCEVELIK
73772.0,1078.565,433.1016,218.6914,74572.0,306.4791,0.8632,0.9893,0.7094,0.7969,1.9804,0.7076,CERCEVELIK
77291.0,1080.503,423.1511,234.4568,78315.0,313.7036,0.8325,0.9869,0.6564,0.8319,1.8048,0.7414,CERCEVELIK
89861.0,1190.085,478.7776,239.6083,90943.0,338.2522,0.8658,0.9881,0.6194,0.7973,1.9982,0.7065,CERCEVELIK
86793.0,1178.553,485.8018,228.2194,87510.0,332.4279,0.8828,0.9918,0.6916,0.7852,2.1287,0.6843,URGUP_SIVRISI
130071.0,1491.946,621.7082,267.3021,131713.0,406.954,0.9029,0.9875,0.5943,0.7343,2.3259,0.6546,URGUP_SIVRISI
65594.0,976.817,384.7373,218.0062,66003.0,288.9929,0.824,0.9938,0.7404,0.8639,1.7648,0.7511,CERCEVELIK
93734.0,1149.493,436.6288,273.9282,94548.0,345.4647,0.7787,0.9914,0.7355,0.8914,1.594,0.7912,CERCEVELIK
89806.0,1172.275,466.5271,245.8642,90579.0,338.1487,0.8499,0.9915,0.7496,0.8212,1.8975,0.7248,CERCEVELIK
83624.0,1157.791,473.6092,226.4364,84283.0,326.3026,0.8783,0.9922,0.6252,0.7839,2.0916,0.689,URGUP_SIVRISI
70573.0,1014.861,392.7862,229.9605,71377.0,299.7605,0.8107,0.9887,0.6793,0.8611,1.7081,0.7632,CERCEVELIK
64292.0,971.22,381.2829,215.3336,64894.0,286.1103,0.8253,0.9907,0.6737,0.8565,1.7707,0.7504,CERCEVELIK
63117.0,991.853,398.9717,202.2415,63647.0,283.4838,0.862,0.9917,0.6982,0.8062,1.9727,0.7105,CERCEVELIK
68426.0,966.046,353.3552,247.1532,68894.0,295.1655,0.7147,0.9932,0.736,0.9214,1.4297,0.8353,CERCEVELIK
71390.0,1052.829,409.9341,222.8594,72305.0,301.4906,0.8393,0.9873,0.6511,0.8093,1.8394,0.7355,CERCEVELIK
86441.0,1158.48,458.0123,241.1274,87218.0,331.7531,0.8502,0.9911,0.651,0.8094,1.8995,0.7243,CERCEVELIK
84236.0,1274.656,456.9323,237.154,85248.0,327.4944,0.8548,0.9881,0.6104,0.6515,1.9267,0.7167,URGUP_SIVRISI
78111.0,1211.273,526.5944,190.8267,78821.0,315.3633,0.932,0.991,0.5299,0.669,2.7595,0.5989,URGUP_SIVRISI
69409.0,1018.514,384.0179,231.96,70095.0,297.2781,0.797,0.9902,0.6904,0.8408,1.6555,0.7741,CERCEVELIK
68983.0,1016.514,400.0745,220.7906,69576.0,296.3644,0.8339,0.9915,0.7312,0.8389,1.812,0.7408,CERCEVELIK
97268.0,1258.288,526.3997,236.0873,97953.0,351.9168,0.8938,0.993,0.7595,0.772,2.2297,0.6685,URGUP_SIVRISI
67437.0,1014.144,405.0178,213.6599,68094.0,293.0247,0.8495,0.9904,0.6643,0.824,1.8956,0.7235,CERCEVELIK
76930.0,1063.152,417.3471,235.203,77536.0,312.9702,0.8261,0.9922,0.6703,0.8553,1.7744,0.7499,CERCEVELIK
69070.0,1002.06,384.5763,230.2959,69623.0,296.5513,0.8009,0.9921,0.7189,0.8644,1.6699,0.7711,CERCEVELIK
78088.0,1124.588,456.0179,218.6686,78855.0,315.3169,0.8775,0.9903,0.6639,0.7759,2.0854,0.6915,CERCEVELIK
86817.0,1175.335,462.6391,241.2961,87828.0,332.4738,0.8532,0.9885,0.69,0.7898,1.9173,0.7186,CERCEVELIK
81555.0,1110.581,437.1296,239.0168,82508.0,322.2407,0.8373,0.9884,0.6551,0.8309,1.8289,0.7372,CERCEVELIK
100064.0,1285.404,490.373,260.5057,100845.0,356.939,0.8472,0.9923,0.6782,0.761,1.8824,0.7279,CERCEVELIK
72207.0,1059.358,427.1945,216.074,73179.0,303.2108,0.8627,0.9867,0.6363,0.8085,1.9771,0.7098,CERCEVELIK
65804.0,992.989,387.2009,218.3521,66911.0,289.4551,0.8258,0.9835,0.6548,0.8386,1.7733,0.7476,CERCEVELIK
71711.0,1066.107,434.2415,211.072,72631.0,302.1676,0.8739,0.9873,0.758,0.7929,2.0573,0.6959,CERCEVELIK
84980.0,1124.349,424.3553,256.0435,86060.0,328.9375,0.7975,0.9875,0.6983,0.8447,1.6574,0.7751,CERCEVELIK
77612.0,1160.36,486.9103,204.2927,78431.0,314.3544,0.9077,0.9896,0.7299,0.7244,2.3834,0.6456,URGUP_SIVRISI
84152.0,1189.509,503.6442,213.409,84747.0,327.3311,0.9058,0.993,0.6913,0.7474,2.36,0.6499,URGUP_SIVRISI
83141.0,1224.737,528.8171,202.0976,83949.0,325.3589,0.9241,0.9904,0.6369,0.6965,2.6166,0.6153,URGUP_SIVRISI
66789.0,1017.28,405.313,210.4572,67514.0,291.6134,0.8546,0.9893,0.737,0.811,1.9259,0.7195,CERCEVELIK
101124.0,1255.646,481.9419,271.2444,103164.0,358.8246,0.8266,0.9802,0.6526,0.806,1.7768,0.7445,CERCEVELIK
86279.0,1195.527,504.1621,218.3972,86983.0,331.4421,0.9013,0.9919,0.7287,0.7586,2.3085,0.6574,URGUP_SIVRISI
71372.0,1076.027,420.3461,216.7066,72015.0,301.4526,0.8569,0.9911,0.7093,0.7746,1.9397,0.7172,CERCEVELIK
80651.0,1164.794,460.8584,224.5742,81652.0,320.4498,0.8732,0.9877,0.6596,0.747,2.0521,0.6953,URGUP_SIVRISI
63907.0,1037.464,432.1567,189.4292,64654.0,285.2524,0.8988,0.9884,0.6296,0.7461,2.2814,0.6601,URGUP_SIVRISI
57366.0,947.175,390.9684,187.5697,57852.0,270.2604,0.8774,0.9916,0.743,0.8035,2.0844,0.6913,URGUP_SIVRISI
113009.0,1376.422,581.8831,248.1222,113779.0,379.3251,0.9045,0.9932,0.7404,0.7496,2.3451,0.6519,URGUP_SIVRISI
77078.0,1101.577,454.2443,216.8262,77638.0,313.2711,0.8787,0.9928,0.6784,0.7982,2.095,0.6897,URGUP_SIVRISI
83832.0,1135.23,448.0772,239.1491,84719.0,326.7082,0.8457,0.9895,0.7613,0.8174,1.8736,0.7291,CERCEVELIK
100034.0,1276.23,531.6863,240.8905,100770.0,356.8855,0.8915,0.9927,0.7453,0.7718,2.2072,0.6712,URGUP_SIVRISI
79709.0,1142.176,479.8095,212.1888,80310.0,318.5728,0.8969,0.9925,0.6176,0.7678,2.2612,0.664,CERCEVELIK
69119.0,1004.552,398.421,221.4899,69560.0,296.6564,0.8312,0.9937,0.6819,0.8607,1.7988,0.7446,CERCEVELIK
81401.0,1196.705,521.3143,199.0874,82040.0,321.9363,0.9242,0.9922,0.781,0.7143,2.6185,0.6175,URGUP_SIVRISI
106858.0,1337.154,547.3261,249.5803,107957.0,368.8575,0.89,0.9898,0.7254,0.751,2.193,0.6739,URGUP_SIVRISI
84532.0,1142.35,445.1947,244.016,85459.0,328.0693,0.8364,0.9892,0.7408,0.814,1.8244,0.7369,CERCEVELIK
105261.0,1283.419,518.0744,260.564,106036.0,366.0908,0.8643,0.9927,0.672,0.803,1.9883,0.7066,URGUP_SIVRISI
70219.0,1072.868,436.7326,205.5715,71101.0,299.0077,0.8823,0.9876,0.7108,0.7666,2.1245,0.6846,CERCEVELIK
75917.0,1069.411,420.2925,230.6208,76613.0,310.9028,0.836,0.9909,0.7132,0.8342,1.8224,0.7397,CERCEVELIK
57894.0,965.186,383.122,193.3357,58879.0,271.5013,0.8633,0.9833,0.7792,0.7809,1.9816,0.7087,URGUP_SIVRISI
81646.0,1111.511,441.5831,236.2557,82306.0,322.4204,0.8448,0.992,0.6542,0.8305,1.8691,0.7301,CERCEVELIK
82834.0,1195.728,427.6768,247.9774,84348.0,324.7576,0.8147,0.9821,0.7279,0.728,1.7247,0.7594,CERCEVELIK
66415.0,1011.133,398.9478,212.8399,67025.0,290.7958,0.8458,0.9909,0.6845,0.8163,1.8744,0.7289,CERCEVELIK
85734.0,1166.54,479.2658,228.2734,86439.0,330.3936,0.8793,0.9918,0.7618,0.7917,2.0995,0.6894,URGUP_SIVRISI
82231.0,1117.641,441.5246,237.7859,83179.0,323.5734,0.8426,0.9886,0.7433,0.8273,1.8568,0.7329,CERCEVELIK
69992.0,1057.088,434.2594,205.9645,70637.0,298.524,0.8804,0.9909,0.6912,0.7871,2.1084,0.6874,CERCEVELIK
72470.0,1023.368,388.2181,238.7748,73097.0,303.7625,0.7885,0.9914,0.748,0.8696,1.6259,0.7825,CERCEVELIK
86775.0,1141.66,446.9185,248.6127,87550.0,332.3934,0.831,0.9911,0.7299,0.8366,1.7976,0.7437,CERCEVELIK
84112.0,1149.419,472.5015,227.4735,84770.0,327.2533,0.8765,0.9922,0.693,0.8,2.0772,0.6926,URGUP_SIVRISI
93244.0,1193.883,464.9419,257.0768,94747.0,344.5605,0.8332,0.9841,0.7352,0.8221,1.8086,0.7411,CERCEVELIK
74336.0,1099.841,449.0647,211.5007,75287.0,307.6484,0.8821,0.9874,0.7426,0.7722,2.1232,0.6851,URGUP_SIVRISI
59768.0,959.724,388.3111,196.7763,60292.0,275.8604,0.8621,0.9913,0.7221,0.8154,1.9734,0.7104,CERCEVELIK
74462.0,1148.402,494.4006,192.1733,75087.0,307.909,0.9214,0.9917,0.6424,0.7095,2.5727,0.6228,URGUP_SIVRISI
78483.0,1129.938,462.3931,217.1938,79325.0,316.1134,0.8828,0.9894,0.593,0.7725,2.1289,0.6836,CERCEVELIK
58509.0,957.792,383.8019,194.9224,59043.0,272.9395,0.8614,0.991,0.7558,0.8015,1.969,0.7111,URGUP_SIVRISI
68816.0,996.081,387.6093,227.5767,69403.0,296.0055,0.8095,0.9915,0.7542,0.8716,1.7032,0.7637,CERCEVELIK
74924.0,1089.775,439.7919,217.9287,75977.0,308.8628,0.8686,0.9861,0.6145,0.7928,2.0181,0.7023,CERCEVELIK
76702.0,1060.639,407.71,240.4951,77425.0,312.506,0.8075,0.9907,0.6606,0.8568,1.6953,0.7665,URGUP_SIVRISI
93586.0,1162.973,448.7731,266.0874,94454.0,345.1918,0.8053,0.9908,0.7353,0.8695,1.6866,0.7692,CERCEVELIK
79706.0,1133.064,461.976,221.2402,80545.0,318.5668,0.8779,0.9896,0.7201,0.7802,2.0881,0.6896,URGUP_SIVRISI
74041.0,1062.649,427.9002,221.4662,74848.0,307.0373,0.8556,0.9892,0.662,0.824,1.9321,0.7175,CERCEVELIK
71802.0,1033.31,390.4901,235.1907,72633.0,302.3593,0.7983,0.9886,0.7201,0.8451,1.6603,0.7743,CERCEVELIK
75655.0,1078.573,433.0295,223.2702,76640.0,310.3658,0.8568,0.9871,0.7441,0.8172,1.9395,0.7167,CERCEVELIK
108654.0,1376.437,584.4799,238.2707,109985.0,371.9443,0.9131,0.9879,0.6113,0.7207,2.453,0.6364,URGUP_SIVRISI
81094.0,1145.03,475.3533,218.0615,81833.0,321.3286,0.8886,0.991,0.5881,0.7773,2.1799,0.676,CERCEVELIK
72291.0,1069.258,430.852,215.6334,73441.0,303.3871,0.8657,0.9843,0.663,0.7946,1.9981,0.7042,CERCEVELIK
76073.0,1064.233,430.7576,225.3286,76576.0,311.222,0.8523,0.9934,0.7692,0.844,1.9117,0.7225,CERCEVELIK
65952.0,1048.691,444.9582,189.5221,66706.0,289.7804,0.9048,0.9887,0.7702,0.7536,2.3478,0.6513,URGUP_SIVRISI
80252.0,1112.983,452.8721,226.4513,80819.0,319.6561,0.866,0.993,0.6762,0.8141,1.9999,0.7058,URGUP_SIVRISI
58433.0,913.194,342.5092,218.3305,58984.0,272.7622,0.7705,0.9907,0.7517,0.8805,1.5688,0.7964,CERCEVELIK
103124.0,1266.602,512.6586,257.3235,104002.0,362.3556,0.8649,0.9916,0.6457,0.8078,1.9923,0.7068,CERCEVELIK
67208.0,1114.385,482.6876,179.0909,67904.0,292.5267,0.9286,0.9898,0.4977,0.6801,2.6952,0.606,URGUP_SIVRISI
97398.0,1242.438,511.921,243.0691,98067.0,352.1519,0.8801,0.9932,0.6138,0.7929,2.1061,0.6879,URGUP_SIVRISI
79906.0,1118.411,429.4565,237.9886,80912.0,318.9663,0.8324,0.9876,0.6869,0.8028,1.8045,0.7427,CERCEVELIK
72612.0,1058.418,423.345,219.3246,73540.0,304.06,0.8553,0.9874,0.614,0.8145,1.9302,0.7182,CERCEVELIK
79991.0,1107.468,437.5165,233.3934,80846.0,319.1359,0.8458,0.9894,0.74,0.8196,1.8746,0.7294,CERCEVELIK
89091.0,1138.972,443.718,256.1033,89964.0,336.7999,0.8166,0.9903,0.7407,0.863,1.7326,0.759,CERCEVELIK
100766.0,1311.196,548.862,235.1941,101571.0,358.1889,0.9035,0.9921,0.5622,0.7365,2.3337,0.6526,URGUP_SIVRISI
80519.0,1105.276,435.6902,236.2395,81250.0,320.1874,0.8402,0.991,0.7417,0.8283,1.8443,0.7349,CERCEVELIK
88396.0,1205.824,497.4106,226.817,89318.0,335.4837,0.89,0.9897,0.7275,0.764,2.193,0.6745,URGUP_SIVRISI
72004.0,1082.73,442.5842,207.8547,72691.0,302.7843,0.8829,0.9905,0.5889,0.7718,2.1293,0.6841,URGUP_SIVRISI
65787.0,1021.125,409.1759,205.6027,66648.0,289.4177,0.8646,0.9871,0.6096,0.7929,1.9901,0.7073,CERCEVELIK
107678.0,1316.679,540.7225,254.7787,108665.0,370.27,0.882,0.9909,0.7457,0.7805,2.1223,0.6848,URGUP_SIVRISI
